(Intercept)	-8.91862228117615
Z1	0.0176914453425221
Z2	0
Z3	0.1000485886319
Z4	1.1626640913478
Z5	-0.28761840568875
Z6	0
Z7	0
Z8	0
Z9	-0.0771184040408847
Z10	-0.201020828203537
Z11	-0.316910355690696
Z12	0.958641248843238
Z13	0.218706852938994
Z14	0.225453359387124
Z15	0.0544056847412499
Z16	0
Z17	-0.78452339132238
Z18	0.267308520276653
Z19	0
Z20	-0.0111067340720584
Z21	-0.0848957919117964
Z22	0.358525546745463
Z23	0
Z24	-0.0846866291721489
Z25	-0.276879038638835
Z26	0
Z27	0
Z28	-0.237985216796165
Z29	-0.0928703462639828
Z30	1.08872774550554
Z31	0.896281072855972
Z32	0
Z33	0.176940022459322
Z34	-0.165737557044201
Z35	0
Z36	0
Z37	0.584130036533833
Z38	-0.308748785459135
Z39	-0.221462422995343
Z40	0.192924584097404
Z41	0
Z42	-0.0279088524895807
Z43	-0.262316845388936
Z44	0
Z45	0
Z46	0
Z47	0.431905238211901
Z48	-0.619569699953088
Z49	0.607713420670708
Z50	0
Z51	0
Z52	0
Z53	0.0166755443232307
Z54	-0.969971703364473
A1:T3	0.296191680594675
A1:T12	0
T3:A7	1.0970394755749
T6:A7	0.720287998014871
A8:T12	0.395457863331915
A11:T13	0.525247901994495
T13:A14	0
T13:A17	0
A1:A2:T12	0
A1:T3:A5	0
A1:T3:A11	0
A1:T3:T12	0.317641003969001
A1:T3:T13	0.620751374230513
A1:A5:A11	0.150063503255113
A1:A5:T12	0.630810039022316
A1:A5:T13	1.2659067682098
A1:A7:T12	0.512021684515772
A1:A7:T13	0
A1:A11:T12	0.947188505109391
A1:A11:T13	0.579861963988717
A1:T12:T13	0.551546286552077
s	0.001938822286628
