(Intercept)	-9.86046850210547
Z1	-0.0845397434795562
Z2	-0.774252066593387
Z3	-0.194525196172561
Z4	-0.204597942003206
Z5	0
Z6	-0.151381224202589
Z7	0.0909869727091801
Z8	0.607891241253782
Z9	0.656849584387082
Z10	0.565161328492938
Z11	0.230022113383418
Z12	0.0260040556527096
Z13	0
Z14	-0.587914035438869
Z15	-0.557655363536875
Z16	-0.508519718331828
Z17	0.246189459706414
Z18	-1.26420943010394
Z19	0.254450127292153
Z20	-0.210997474543007
Z21	0
Z22	0.871160230258311
Z23	0
Z24	0
Z25	0
Z26	0.201274156123923
Z27	-0.10797559805847
Z28	0
Z29	-0.185969820451392
Z30	0
Z31	0
Z32	-0.0462876592713456
Z33	-0.292071850184945
Z34	-0.399849136168575
Z35	0
Z36	0.233558905448107
Z37	0
Z38	0
Z39	-0.0225499448534367
Z40	0
Z41	0.796975864055107
Z42	-0.514093899480438
T2:A13	0.112264287966624
T5:A13	0.359447749449484
A10:T11	0
A10:A13	0.53459016379331
T11:C12	0.55207911416877
T11:A13	0.518021980490882
T11:A14	0
C12:A14	0.285078841412778
T1:T11:A13	0
T2:A10:T11	0.257919167857794
T2:A10:A13	0
T2:T11:C12	0.841352501064714
T2:T11:A13	1.34419309109099
T2:T11:A14	0
T2:C12:A13	0.801859339867413
T2:A13:A14	0
G3:T11:A13	0.898823620992151
A4:T11:A13	0
T5:A10:T11	0
T5:A10:A13	0
T5:T11:A13	0.520405816777845
T5:C12:A13	0
T5:A13:A14	0.0327450279143459
A8:T11:A13	0.200122728354119
A10:T11:C12	1.83892445914798
A10:T11:A13	0
A10:T11:A14	0
A10:C12:A13	0.106412106692069
A10:A13:A14	1.90079900594634
T11:C12:A13	0.285192437791211
T11:C12:A14	0.280657251171415
T11:A13:A14	1.11195252832442
C12:A13:A14	2.12711378870872
s	0.00128882229798736
