(Intercept)	-13.581253208206
Z1	-0.668154723091112
Z2	-0.966294542330345
Z3	0.996119268454102
Z4	2.01863810506986
Z5	-1.01795562048055
Z6	0.65575012350859
Z7	2.65969679558627
Z8	0.901667987769417
Z9	-0.276717955331193
Z10	1.12029651544621
Z11	-0.654748291827111
Z12	-2.42218641598287
Z13	2.04463550474246
Z14	-1.31575677885704
Z15	-2.15852011955106
Z16	1.96240983960207
Z17	-2.97646951120541
Z18	-0.295604637015512
Z19	0.924765737539705
Z20	-2.76485257614465
Z21	1.16173454467938
Z22	0.420972623640518
Z23	0.00171549987955025
Z24	-0.128644297833179
Z25	-3.04535123834135
Z26	2.0537485167062
Z27	-0.675663259538974
Z28	-1.25458734960854
Z29	1.17717002773924
Z30	1.50725031723324
Z31	1.25717980892007
Z32	0.372586751175488
Z33	-1.90884613873006
Z34	0.939250281143689
Z35	0.133907489367642
Z36	1.28803872108739
Z37	0
Z38	-0.228004427419617
Z39	-0.124739975468706
A3:A7	0
A3:A11	-0.382849398190945
A3:A13	2.32167768189973
s	0.000433154195809349
