(Intercept)	-6.36067015369245
Z1	0
Z2	0
Z3	0
Z4	0
Z5	0
Z6	0
Z7	0
Z8	0
Z9	-0.0392490744185394
Z10	0
Z11	0
Z12	0
Z13	0.112582565640056
Z14	0
Z15	0
Z16	0
Z17	0
Z18	0
Z19	0
Z20	0
Z21	0
Z22	0
Z23	0
Z24	0
Z25	-0.141628859690598
Z26	0
Z27	0
Z28	0
Z29	0
Z30	0
Z31	0
Z32	0
Z33	0
Z34	0
Z35	0
Z36	0
Z37	0
Z38	0.389389811916986
Z39	0
Z40	-0.11941672733553
Z41	0
Z42	-0.273274465463134
A1:G6	0.458074446229918
A1:A7	0.0166956843711324
A1:T12	0
T3:G6	1.07308503366801
T3:A7	0.381294615230732
A4:G6	0.202532103406979
C4:G6	0
G6:A7	0.867379827697229
G6:T9	1.50494092310018
T12:T13	0
A1:G6:A7	2.38277303654776
A1:G6:A10	0.561944097600817
A1:A7:A10	0.196896374655886
s	0.0149019007734293
