(Intercept)	-14.3965973544575
Z1	0.758184735706777
Z2	0.159392517734003
Z3	-0.991894178757438
Z4	0
Z5	0
Z6	0
Z7	0.586713947148442
Z8	0
Z9	0
Z10	0.30179920204041
Z11	0.127074886783359
Z12	0
Z13	-1.35915616182951
Z14	0
Z15	-0.991152415577323
Z16	0.435969922564609
Z17	0.29420084540608
Z18	-1.02641742151967
Z19	-0.802972163444546
Z20	1.70564329328732
Z21	-1.36259229047163
Z22	-0.767870290831436
Z23	-0.136415517602442
Z24	0
A1:C4	1.99753569426247
C1:T2	3.56645862074816
T1:T2	0
T2:A3	4.45713578752353
T2:G3	0
T2:A4	1.49810960309632
T2:C4	1.98304174562267
T2:C5	3.65459010506556
T2:T8	1.90268627515859
A3:C4	2.36428340154079
G3:C4	0.56148350090377
T2:G3:C4	3.68456824539966
T2:C4:C5	1.31112915567186
s	0.000796733193102565
